,Price-Date,Close,High,Low,Open,Volume,Year,Month,Weekday,HL_PCT,PCT_change,Avg_Price
1227,2012-09-18,5600.0498046875,5620.5498046875,5586.4501953125,5602.39990234375,0,2012,9,1,0.6103985211147578,-0.04194805257059287,5602.349934895833
1228,2012-09-20,5554.25,5581.35009765625,5534.89990234375,5536.9501953125,0,2012,9,3,0.8392237643327696,0.3124428444768342,5556.833333333333
1229,2012-09-21,5691.14990234375,5720.0,5575.4501953125,5577.0,0,2012,9,4,2.5926122487656458,2.0467976034382285,5662.200032552083
1230,2012-09-24,5669.60009765625,5709.85009765625,5662.75,5691.9501953125,0,2012,9,0,0.8317530820935057,-0.39266151124540777,5680.7333984375
1231,2012-09-25,5673.89990234375,5702.7001953125,5652.4501953125,5674.89990234375,0,2012,9,1,0.8889950068321104,-0.017621456187923195,5676.35009765625
1232,2012-09-26,5663.4501953125,5672.7998046875,5638.64990234375,5653.39990234375,0,2012,9,2,0.6056396998429592,0.17777431532100557,5658.299967447917
1233,2012-09-27,5649.5,5693.7001953125,5639.7001953125,5673.75,0,2012,9,3,0.9574977060816584,-0.4274069178233091,5660.966796875
1234,2012-09-28,5703.2998046875,5735.14990234375,5683.4501953125,5684.7998046875,0,2012,9,4,0.909653559978233,0.32542922592886214,5707.299967447917
1235,2012-10-01,5718.7998046875,5722.9501953125,5694.0,5704.75,0,2012,10,0,0.5084333563839128,0.24628256606336824,5711.916666666667
1236,2012-10-03,5731.25,5743.25,5715.7998046875,5727.7001953125,0,2012,10,2,0.4802511678241114,0.06197609103921202,5730.099934895833
1237,2012-10-04,5787.60009765625,5807.25,5751.35009765625,5751.5498046875,0,2012,10,3,0.9719440026182712,0.626792676634202,5782.066731770833
1238,2012-10-05,5746.9501953125,5815.35009765625,4888.2001953125,5815.0,0,2012,10,4,18.967101699984237,-1.170245996345658,5483.500162760417
1239,2012-10-08,5676.0,5751.85009765625,5666.2001953125,5751.85009765625,0,2012,10,0,1.511593296943619,-1.3187078308448479,5698.016764322917
1240,2012-10-09,5704.60009765625,5728.64990234375,5677.89990234375,5708.14990234375,0,2012,10,1,0.8938163911458032,-0.062188357843273534,5703.716634114583
1241,2012-10-10,5652.14990234375,5686.5,5647.0498046875,5671.14990234375,0,2012,10,2,0.6985983243808688,-0.3350290563144479,5661.89990234375
1242,2012-10-11,5708.0498046875,5721.10009765625,5636.9501953125,5663.5,0,2012,10,3,1.4928267844858067,0.786612601527324,5688.700032552083
1243,2012-10-12,5676.0498046875,5725.0,5659.35009765625,5681.7001953125,0,2012,10,4,1.1600254660148714,-0.09944894011939716,5686.799967447917
1244,2012-10-15,5687.25,5693.7001953125,5651.0498046875,5674.25,0,2012,10,0,0.7547339361550459,0.22910516808388776,5677.333333333333
1245,2012-10-16,5648.0,5714.0,5635.60009765625,5705.60009765625,0,2012,10,1,1.3911544642132287,-1.0095361867353971,5665.86669921875
1246,2012-10-17,5660.25,5684.35009765625,5633.89990234375,5681.10009765625,0,2012,10,2,0.8954755353660488,-0.3670081022661747,5659.5
1247,2012-10-18,5718.7001953125,5722.5,5650.5498046875,5675.2998046875,0,2012,10,3,1.273330875746155,0.7647241928814678,5697.25
1248,2012-10-19,5684.25,5711.7001953125,5660.0,5703.2998046875,0,2012,10,4,0.9134310125883391,-0.3340137348529899,5685.316731770833
1249,2012-10-22,5717.14990234375,5721.5498046875,5658.0498046875,5667.60009765625,0,2012,10,0,1.122294822279444,0.874264306474103,5698.91650390625
1250,2012-10-23,5691.39990234375,5720.7998046875,5681.4501953125,5715.64990234375,0,2012,10,1,0.6925979815411483,-0.4242737119020549,5697.88330078125
1251,2012-10-25,5705.2998046875,5718.75,5685.7001953125,5688.7998046875,0,2012,10,3,0.5812794124239522,0.2900436043891755,5703.25
1252,2012-10-29,5665.60009765625,5698.2998046875,5645.10009765625,5665.2001953125,0,2012,10,0,0.9424050257910859,0.007058926956912965,5669.666666666667
1253,2012-10-30,5597.89990234375,5689.89990234375,5589.89990234375,5656.35009765625,0,2012,10,1,1.7889407994241848,-1.0333553316779183,5625.89990234375
1254,2012-10-31,5619.7001953125,5624.39990234375,5583.0498046875,5596.75,0,2012,10,2,0.7406363744334266,0.4100628992272301,5609.049967447917
1255,2012-11-01,5645.0498046875,5649.75,5601.9501953125,5609.85009765625,0,2012,11,3,0.8532707900098268,0.6274625242830669,5632.25
1256,2012-11-02,5697.7001953125,5711.2998046875,5682.5498046875,5696.35009765625,0,2012,11,4,0.5059348529824464,0.023701100408233238,5697.183268229167
1257,2012-11-05,5704.2001953125,5709.2001953125,5679.5,5693.0498046875,0,2012,11,0,0.5229367957126507,0.19585970626533208,5697.633463541667
1258,2012-11-06,5724.39990234375,5730.7998046875,5693.64990234375,5694.10009765625,0,2012,11,1,0.6524795690099862,0.532126309124276,5716.283203125
1259,2012-11-07,5760.10009765625,5777.2998046875,5711.39990234375,5718.60009765625,0,2012,11,2,1.1538309953870869,0.725702082525558,5749.599934895833
1260,2012-11-08,5738.75,5744.5,5693.9501953125,5709.0,0,2012,11,3,0.8877809421149263,0.5211070239971973,5725.7333984375
1261,2012-11-09,5686.25,5751.7001953125,5677.75,5731.10009765625,0,2012,11,4,1.3024559959931312,-0.7825739716985851,5705.2333984375
1262,2012-11-12,5683.7001953125,5718.89990234375,5665.75,5688.4501953125,0,2012,11,0,0.9380912031725721,-0.0835025329731142,5689.450032552083
1263,2012-11-15,5631.0,5651.64990234375,5603.5498046875,5650.35009765625,0,2012,11,3,0.8583861896973441,-0.342458384380047,5628.733235677083
1264,2012-11-16,5574.0498046875,5650.14990234375,5559.7998046875,5624.7998046875,0,2012,11,4,1.6250602688980869,-0.9022543337045851,5594.66650390625
1265,2012-11-19,5571.39990234375,5592.75,5549.25,5577.2998046875,0,2012,11,0,0.783889714826328,-0.10578420652214832,5571.13330078125
1266,2012-11-20,5571.5498046875,5613.7001953125,5548.35009765625,5604.7998046875,0,2012,11,1,1.1778293818166843,-0.5932415279523775,5577.86669921875
1267,2012-11-21,5614.7998046875,5620.2001953125,5561.39990234375,5582.5,0,2012,11,2,1.057293019765935,0.5785903213166144,5598.799967447917
1268,2012-11-22,5627.75,5643.35009765625,5608.0,5628.60009765625,0,2012,11,3,0.6303512420871968,-0.015103180924222716,5626.36669921875
1269,2012-11-23,5626.60009765625,5637.75,5593.5498046875,5635.4501953125,0,2012,11,4,0.7901993699146006,-0.15704331241559735,5619.299967447917
1270,2012-11-26,5635.89990234375,5649.2001953125,5623.4501953125,5648.64990234375,0,2012,11,0,0.45790393985287264,-0.22571765325214688,5636.183430989583
1271,2012-11-27,5727.4501953125,5733.2001953125,5658.0,5658.5,0,2012,11,1,1.329095003755744,1.2185242610674207,5706.216796875
1272,2012-11-29,5825.0,5833.5,5736.10009765625,5736.7001953125,0,2012,11,3,1.6980160855900552,1.539208982188932,5798.200032552083
1273,2012-11-30,5879.85009765625,5885.25,5827.85009765625,5836.0,0,2012,11,4,0.9849241380939802,0.7513724752613091,5864.316731770833
1274,2012-12-03,5870.9501953125,5899.14990234375,5854.60009765625,5878.25,0,2012,12,0,0.7609367667201464,-0.12418329753753243,5874.900065104167
1275,2012-12-04,5889.25,5894.9501953125,5859.0,5866.7998046875,0,2012,12,1,0.6135892697132617,0.3826650995413645,5881.066731770833
1276,2012-12-05,5900.5,5917.7998046875,5891.35009765625,5906.60009765625,0,2012,12,2,0.4489583303116286,-0.10327595495538171,5903.216634114583
1277,2012-12-06,5930.89990234375,5942.5498046875,5838.89990234375,5926.2998046875,0,2012,12,3,1.7751614872203008,0.07762175063454402,5904.116536458333
1278,2012-12-07,5907.39990234375,5949.85009765625,5888.64990234375,5934.0,0,2012,12,4,1.0392907767897972,-0.4482658856799797,5915.299967447917
1279,2012-12-10,5908.89990234375,5919.9501953125,5888.10009765625,5916.0498046875,0,2012,12,0,0.540923169239733,-0.12085602014514608,5905.650065104167
1280,2012-12-11,5898.7998046875,5965.14990234375,5865.4501953125,5923.7998046875,0,2012,12,1,1.6997792788510446,-0.4220264158862613,5909.799967447917
1281,2012-12-12,5888.0,5924.60009765625,5874.25,5917.7998046875,0,2012,12,2,0.8571323599821254,-0.5035622304069076,5895.61669921875
1282,2012-12-13,5851.5,5907.4501953125,5841.35009765625,5900.35009765625,0,2012,12,3,1.1315893851794918,-0.8279186293649651,5866.766764322917
1283,2012-12-14,5879.60009765625,5886.10009765625,5839.14990234375,5846.89990234375,0,2012,12,4,0.8040587430998283,0.5592740744439975,5868.283365885417
1284,2012-12-17,5857.89990234375,5886.0498046875,5850.14990234375,5860.5,0,2012,12,0,0.6136578197657362,-0.04436648163552598,5864.699869791667
1285,2012-12-18,5896.7998046875,5905.7998046875,5823.14990234375,5873.60009765625,0,2012,12,1,1.4193332428293557,0.39498274730190447,5875.249837239583
1286,2012-12-19,5929.60009765625,5939.39990234375,5910.7998046875,5917.2998046875,0,2012,12,2,0.48386172093950774,0.20787003151346317,5926.599934895833
1287,2012-12-20,5916.39990234375,5937.60009765625,5881.4501953125,5934.4501953125,0,2012,12,3,0.9546948538049564,-0.30416116699416496,5911.816731770833
1288,2012-12-21,5847.7001953125,5888.0,5841.64990234375,5888.0,0,2012,12,4,0.7934418945177407,-0.6844396176545516,5859.11669921875
1289,2012-12-24,5855.75,5871.89990234375,5844.7001953125,5869.0,0,2012,12,0,0.465373862171141,-0.22576248083148748,5857.450032552083
1290,2012-12-26,5905.60009765625,5917.2998046875,5859.5498046875,5864.9501953125,0,2012,12,2,0.985570597143852,0.6930988497777697,5894.14990234375
1291,2012-12-27,5870.10009765625,5930.7998046875,5864.7001953125,5930.2001953125,0,2012,12,3,1.127075676056411,-1.0134581578503177,5888.533365885417
1292,2012-12-28,5908.35009765625,5915.75,5879.5,5887.14990234375,0,2012,12,4,0.6165490262777448,0.360109656865709,5901.200032552083
1293,2012-12-31,5905.10009765625,5919.0,5897.14990234375,5901.2001953125,0,2012,12,0,0.3705196241927977,0.06608659619525888,5907.083333333333
1294,2013-01-02,5993.25,6006.0498046875,5982.0,5982.60009765625,0,2013,1,2,0.40203618668505514,0.17801461187289147,5993.7666015625
1295,2013-01-03,6009.5,6017.0,5986.5498046875,6015.7998046875,0,2013,1,3,0.5086434809020939,-0.10472098294546311,6004.349934895833
1296,2013-01-04,6016.14990234375,6020.75,5981.5498046875,6011.9501953125,0,2013,1,4,0.6553518167111203,0.06985598507659793,6006.14990234375
1297,2013-01-07,5988.39990234375,6042.14990234375,5977.14990234375,6042.14990234375,0,2013,1,0,1.0874748176302607,-0.8895840200712395,6002.566569010417
1298,2013-01-08,6001.7001953125,6007.0498046875,5964.39990234375,5983.4501953125,0,2013,1,1,0.7150744926910492,0.30500797038968,5991.049967447917
1299,2013-01-09,5971.5,6020.10009765625,5958.4501953125,6006.2001953125,0,2013,1,2,1.0346633826401679,-0.5777395721771236,5983.35009765625
1300,2013-01-10,5968.64990234375,6005.14990234375,5947.2998046875,5998.7998046875,0,2013,1,3,0.9727119794878025,-0.5025989085381826,5973.699869791667
1301,2013-01-11,5951.2998046875,6018.85009765625,5940.60009765625,6012.39990234375,0,2013,1,4,1.3172069944730338,-1.0162347589758958,5970.25
1302,2013-01-14,6024.0498046875,6036.89990234375,5962.14990234375,5967.2001953125,0,2013,1,0,1.2537423785774895,0.9527015604346221,6007.699869791667
1303,2013-01-15,6056.60009765625,6068.5,6018.60009765625,6037.85009765625,0,2013,1,1,0.8290948315901884,0.31054099881145286,6047.900065104167
1304,2013-01-16,6001.85009765625,6055.9501953125,5992.0498046875,6049.0,0,2013,1,2,1.0664195510359675,-0.7794660661886262,6016.61669921875
1305,2013-01-17,6039.2001953125,6053.2001953125,5988.10009765625,6001.25,0,2013,1,3,1.087157806225221,0.6323715111435118,6026.83349609375
1306,2013-01-18,6064.39990234375,6083.39990234375,6048.2998046875,6059.85009765625,0,2013,1,4,0.5803299900750131,0.07508114250647412,6065.366536458333
1307,2013-01-21,6082.2998046875,6094.35009765625,6065.10009765625,6085.75,130900,2013,1,0,0.482267390958694,-0.0566930174998973,6080.583333333333
1308,2013-01-22,6048.5,6101.2998046875,6040.5,6080.14990234375,129000,2013,1,1,1.0065359603923516,-0.5205447703114973,6063.433268229167
1309,2013-01-23,6054.2998046875,6069.7998046875,6021.14990234375,6052.85009765625,137000,2013,1,2,0.8079835767718204,0.023950816687354395,6048.41650390625
1310,2013-01-24,6019.35009765625,6065.2998046875,6007.85009765625,6046.2001953125,185200,2013,1,3,0.9562440157030876,-0.4440821803595976,6030.833333333333
1311,2013-01-25,6074.64990234375,6080.5498046875,6014.4501953125,6024.5,147600,2013,1,4,1.0990133300383176,0.8324326059216532,6056.549967447917
1312,2013-01-28,6074.7998046875,6088.39990234375,6061.39990234375,6082.10009765625,113100,2013,1,0,0.4454416543208106,-0.12002914867453732,6074.866536458333
1313,2013-01-29,6049.89990234375,6111.7998046875,6042.4501953125,6064.7001953125,157600,2013,1,1,1.1477067602278088,-0.24403997711526407,6068.049967447917
1314,2013-01-30,6055.75,6071.9501953125,6044.14990234375,6065.0,124200,2013,1,2,0.45995373076319357,-0.15251442704039572,6057.283365885417
1315,2013-01-31,6034.75,6058.0498046875,6025.14990234375,6045.64990234375,168500,2013,1,3,0.5460428848575555,-0.1802933103937159,6039.316569010417
1316,2013-02-01,5998.89990234375,6052.9501953125,5983.2001953125,6040.9501953125,159300,2013,2,4,1.1657641015362512,-0.6960873970021983,6011.683430989583
1317,2013-02-04,5987.25,6038.5,5981.25,6025.2001953125,141700,2013,2,0,0.9571577847439916,-0.6298578318115402,6002.333333333333
1318,2013-02-05,5956.89990234375,5970.35009765625,5946.89990234375,5948.2001953125,136200,2013,2,1,0.394326383453301,0.14625780480801293,5958.049967447917
1319,2013-02-06,5959.2001953125,5990.89990234375,5953.14990234375,5988.0498046875,157800,2013,2,2,0.6341180823472605,-0.48178639650619237,5967.75
1320,2013-02-07,5938.7998046875,5978.5,5927.60009765625,5936.4501953125,157600,2013,2,3,0.8586932570548345,0.03957936641758206,5948.299967447917
1321,2013-02-08,5903.5,5953.7001953125,5883.64990234375,5929.10009765625,192600,2013,2,4,1.1905924745937975,-0.4317703738273809,5913.61669921875
1322,2013-02-11,5897.85009765625,5924.14990234375,5879.10009765625,5920.0498046875,122000,2013,2,0,0.7662704145054353,-0.3749918964139838,5900.36669921875
1323,2013-02-12,5922.5,5927.64990234375,5886.4501953125,5894.35009765625,142800,2013,2,1,0.6999075107109233,0.47757431909148296,5912.200032552083
1324,2013-02-13,5932.9501953125,5969.5,5922.9501953125,5943.14990234375,142600,2013,2,2,0.7859226087084124,-0.17162123114592193,5941.800130208333
1325,2013-02-14,5896.9501953125,5940.2001953125,5884.5498046875,5933.2001953125,143800,2013,2,3,0.9457034517860677,-0.6109687657031894,5907.2333984375
1326,2013-02-15,5887.39990234375,5899.9501953125,5853.89990234375,5869.9501953125,125100,2013,2,4,0.7866600682788008,0.2972718072665185,5880.416666666667
1327,2013-02-18,5898.2001953125,5911.0,5878.4501953125,5888.64990234375,114300,2013,2,0,0.5537140505750198,0.16218136800676286,5895.883463541667
1328,2013-02-19,5939.7001953125,5947.5498046875,5883.14990234375,5900.2001953125,101000,2013,2,1,1.094650032937188,0.6694688094038123,5923.466634114583
1329,2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,135400,2013,2,2,0.5633669849150936,-0.38968876457956975,5950.533203125
1330,2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,159400,2013,2,3,1.3132229361858236,-0.97129107971329,5872.599934895833
1331,2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,157000,2013,2,4,0.651153248428385,0.21154016327367686,5853.2998046875
1332,2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,125100,2013,2,0,0.9167365209227467,-0.26913671143517454,5852.716634114583
1333,2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,157400,2013,2,1,1.5699474387998507,-1.3180156827415408,5782.933430989583
1334,2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,175200,2013,2,2,1.1913664656088556,0.207436605690242,5788.266764322917
1335,2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,334900,2013,2,3,3.1382782324216723,-2.421868598963791,5738.283203125
1336,2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,174500,2013,3,4,1.0484391273194305,0.3025015459877187,5713.016764322917
1337,2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,144900,2013,3,0,0.8545783867010522,-0.10868573457365287,5691.36669921875
1338,2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,154400,2013,3,1,1.1830734738544175,1.0799535614678275,5765.583333333333
1339,2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,156900,2013,3,2,0.5806747441200741,0.037827442222695504,5814.11669921875
1340,2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,134700,2013,3,3,1.3221208676463434,1.0687260111932755,5847.533203125
1341,2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,150800,2013,3,4,1.1873210548402175,1.054622453726084,5927.183430989583
1342,2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,125400,2013,3,0,0.688831131106315,-0.06306654678548251,5947.966796875
1343,2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,115900,2013,3,1,0.9900502850202503,-0.5130706775721565,5919.916666666667
1344,2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,116700,2013,3,2,0.8832230331849886,-0.5709558606944699,5862.433430989583
1345,2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,149000,2013,3,3,2.2169448326283074,1.0776691195644421,5873.61669921875
1346,2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,152200,2013,3,4,1.4442911165969972,-0.7151398229197237,5893.083333333333
1347,2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,102700,2013,3,0,0.6165796186009006,0.31804701938367647,5833.266764322917
1348,2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,182300,2013,3,1,2.433490517996282,-1.937875325326393,5777.950032552083
1349,2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,187600,2013,3,2,1.1087060198412868,-0.8039282632138451,5707.333170572917
1350,2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200,2013,3,3,1.9440646763958371,-0.8263359531488231,5688.150065104167
1351,2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300,2013,3,4,1.05917100560555,-0.1492933906293271,5658.200032552083
1352,2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400,2013,3,0,1.6712894109970586,-1.2869432051024292,5658.88330078125
1353,2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500,2013,3,1,0.770663153485829,0.49610505733689597,5636.316569010417
1354,2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700,2013,3,3,1.5718546637507813,0.616171124562879,5660.11669921875
1355,2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800,2013,4,0,0.793711900207179,0.12373830933086097,5700.416666666667
1356,2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400,2013,4,1,1.1860105056260761,0.8137906370786812,5729.950032552083
1357,2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700,2013,4,2,1.6787330492710264,-1.1724380801859147,5689.316731770833
1358,2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600,2013,4,3,1.4158327302543126,-1.1683033601565644,5594.950032552083
1359,2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500,2013,4,4,0.7696823291545016,-0.2666995455505689,5555.083333333333
1360,2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000,2013,4,0,0.5806411673917479,-0.13602026281416088,5549.7333984375
1361,2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200,2013,4,1,2.1149955292053946,-1.3225571689113356,5528.38330078125
1362,2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600,2013,4,2,1.6805996020791445,0.40551267216075865,5535.050130208333
1363,2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800,2013,4,3,1.2231939073396303,-0.13656516342710484,5582.5
1364,2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300,2013,4,4,0.9026569826157157,0.14218503264612925,5522.64990234375
1365,2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900,2013,4,0,1.6826408787731209,1.0874085929699555,5553.849934895833
1366,2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700,2013,4,1,2.5810614005630503,2.2741776655654746,5648.016764322917
1367,2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600,2013,4,2,1.113951355508026,-0.34946453842018627,5696.61669921875
1368,2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900,2013,4,3,1.9799888780312243,1.7667640187417781,5753.10009765625
1369,2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100,2013,4,0,0.9508151374108055,0.7694465994125462,5823.0166015625
1370,2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200,2013,4,1,0.9108097448683907,-0.10611139992256827,5824.249837239583
1371,2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600,2013,4,3,1.2181213221241558,1.0279828901036605,5898.066569010417
1372,2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300,2013,4,4,0.7942974948809828,-0.47967803190813174,5879.666666666667
1373,2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900,2013,4,0,0.8494087260641258,0.4508642908619648,5897.183268229167
1374,2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200,2013,4,1,1.6104843918585725,-0.04045279142779424,5920.099934895833
1375,2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400,2013,5,3,1.8355762849438764,1.4878065562377116,5976.58349609375
1376,2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800,2013,5,4,1.1829364096854436,-0.8258947192792191,5958.14990234375
1377,2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200,2013,5,0,0.8104952070861954,0.4398711967116641,5958.666666666667
1378,2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400,2013,5,1,1.1290383921367702,1.0044306781743197,6025.666666666667
1379,2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,122300,2013,5,2,0.9726156644513237,0.08492373088863782,6059.2666015625
1380,2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,110000,2013,5,3,0.7325612921093003,-0.4639449004981419,6058.433430989583
1381,2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,111400,2013,5,4,0.9874901757791472,0.8021500930328715,6081.88330078125
1382,2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,107900,2013,5,0,2.210823806321178,-1.930897580084544,6019.433430989583
1383,2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,119300,2013,5,1,0.9405347101277519,0.09515846946247081,5997.216634114583
1384,2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,153900,2013,5,2,2.2969503768474775,2.1249889973760006,6107.566731770833
1385,2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,158600,2013,5,3,0.9635671633419002,0.6796377814832946,6161.816569010417
1386,2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,147300,2013,5,4,0.8753495086124404,0.2324595034947235,6177.799967447917
1387,2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,122300,2013,5,0,1.3569755090723765,-0.6631187101686028,6177.466634114583
1388,2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,130600,2013,5,1,1.2765557710900475,-0.6217136442637003,6132.2333984375
1389,2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,133800,2013,5,2,1.2042226043798652,-0.5312475942760865,6105.516764322917
1390,2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,198900,2013,5,3,2.1114226014763626,-1.3775965060418995,6001.400065104167
1391,2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,161600,2013,5,4,1.322261194288866,-0.45170096233003737,5978.5498046875
1392,2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,115100,2013,5,0,2.0809816957546565,1.5652653275550044,6052.866536458333
1393,2013-05-28,6111.25,6127.64990234375,6055.39990234375,6086.35009765625,139700,2013,5,1,1.1931499350197425,0.4091105826025113,6098.099934895833
1394,2013-05-29,6104.2998046875,6125.0498046875,6069.7998046875,6120.4501953125,120200,2013,5,2,0.9102441888994808,-0.2638758605922352,6099.716471354167
1395,2013-05-30,6124.0498046875,6133.75,6072.14990234375,6072.14990234375,194100,2013,5,3,1.0144693172425368,0.854720373812206,6109.983235677083
1396,2013-05-31,5985.9501953125,6106.25,5975.5498046875,6098.7001953125,175300,2013,5,4,2.187249702277984,-1.8487545934240277,6022.583333333333
1397,2013-06-03,5939.2998046875,6011.0,5916.35009765625,5997.35009765625,112100,2013,6,0,1.5998022561451422,-0.9679323705220396,5955.549967447917
1398,2013-06-04,5919.4501953125,5981.60009765625,5910.25,5941.10009765625,114500,2013,6,1,1.2072263890063872,-0.3644089812977707,5937.10009765625
1399,2013-06-05,5923.85009765625,5935.2001953125,5883.7001953125,5908.2998046875,110200,2013,6,2,0.8752995273455583,0.2631940402958695,5914.250162760417
1400,2013-06-06,5921.39990234375,5956.5498046875,5869.5,5895.0,114200,2013,6,3,1.4830872252747251,0.44783549353265484,5915.816569010417
1401,2013-06-07,5881.0,5972.7001953125,5871.2998046875,5900.0498046875,118300,2013,6,4,1.727051828353995,-0.3228753200077264,5908.333333333333
1402,2013-06-10,5878.0,5931.64990234375,5857.39990234375,5907.89990234375,100100,2013,6,0,1.2676272960343717,-0.5061003544066187,5889.0166015625
1403,2013-06-11,5788.7998046875,5868.0498046875,5780.35009765625,5848.75,180900,2013,6,1,1.517204071545934,-1.0250086824107714,5812.39990234375
1404,2013-06-12,5760.2001953125,5792.89990234375,5738.60009765625,5771.75,140400,2013,6,2,0.9462203980667173,-0.20010923355134924,5763.900065104167
1405,2013-06-13,5699.10009765625,5729.85009765625,5683.10009765625,5709.35009765625,142000,2013,6,3,0.8226144040517608,-0.17953006602638952,5704.016764322917
1406,2013-06-14,5808.39990234375,5819.39990234375,5739.39990234375,5748.9501953125,124400,2013,6,4,1.3938739478204172,1.034096748302382,5789.066569010417
1407,2013-06-17,5850.0498046875,5854.89990234375,5770.25,5820.39990234375,107200,2013,6,0,1.4670058029331485,0.5094134911900232,5825.066569010417
1408,2013-06-18,5813.60009765625,5863.39990234375,5804.2998046875,5841.89990234375,117500,2013,6,1,1.0182123536851302,-0.48442809977189466,5827.099934895833
1409,2013-06-19,5822.25,5828.39990234375,5777.89990234375,5805.75,115500,2013,6,2,0.8740199874268358,0.2842010076217543,5809.5166015625
1410,2013-06-20,5655.89990234375,5755.0,5645.64990234375,5754.14990234375,198400,2013,6,3,1.9368912268338516,-1.7074633380680844,5685.5166015625
1411,2013-06-21,5667.64990234375,5686.14990234375,5616.85009765625,5639.89990234375,182400,2013,6,4,1.2337841224642405,0.4920300090515445,5656.88330078125
